id,name,description,category,address,suburb,state,postcode,latitude,longitude,phone,email,website,hours,eligibility,cost,source_id,source_name,source_organisation,source_jurisdiction,source_license,source_url,source_date
vic_melbourne_helping_out_0079,WIRE (Women’s Information and Referral Exchange),"Free and confidential support, information and referrals for women by women on any issues – from leaving a violent relationship to coping with depression to everything in between. WIRE Services include: Telephone Support Service Livechat Support Service Women’s Information Centre - Drop in for face-to-face support or free computer and internet access Email Support Service: inforequests@wire.org.au (Response within 2 working days). WIRE’s free programs for women include: computer classes job coaching sessions AMICA Women’s Lunch and Activity Club legal clinics monthly seminars. To find out about free Women’s Programs, call (03) 9348 9416 (Press 2)",other,,West Melbourne,VIC,,-37.811651,144.951155,1300 134 130,inforequests@wire.org.au,wire.org.au/womensprograms,"Mon: Telephone and Livechat Support 9.00am – 5.00pm, Women’s Information Centre 9.30am – 4.30pm; Tue: Telephone and Livechat Support 9.00am – 5.00pm, Women’s Information Centre 9.30am – 4.30pm; Wed: Telephone and Livechat Support 9.00am – 5.00pm, Women’s Information Centre 9.30am – 4.30pm; Thu: Telephone and Livechat Support 9.00am – 5.00pm, Women’s Information Centre 9.30am – 4.30pm; Fri: Telephone and Livechat Support 9.00am – 5.00pm, Women’s Information Centre 9.30am – 4.30pm",,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0080,AL–ANON Family Groups,Support group for family and friends of alcoholics. Alateen is also for adolescents whose lives have been affected by an alcoholic.,alcohol_drugs,"Level 7, Suite 2",Melbourne,VIC,,-37.817738,144.961614,1300 252 666,alanonvsa@netspace.net.au,al-anon.alateen.org/australia/,Mon: 10.30am to 2.30pm; Tue: 10.30am to 2.30pm; Wed: 10.30am to 2.30pm; Thu: 10.30am to 2.30pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0081,COHEALTH,"allied health services, social welfare services, health promotion programs, dental services, medical services, counselling and mental health services",health,,Kensington,VIC,,-37.795025,144.929074,8378 1600,,cohealth.org.au,Mon: 9.00am - 5.00pm; Tue: 9.00am - 5.00pm; Wed: 9.00am - 5.00pm; Thu: 9.00am - 5.00pm; Fri: 9.00am - 5.00pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0082,Fitzroy Legal Service,"A Community Legal Centre offering free legal advice, and some legal representation, community legal education, publications and law reform advocacy.",other,,Fitzroy,VIC,,-37.798629,144.979089,9419 3744,enquiries@fitzroy-legal.org.au,fitzroy-legal.org.au,"Mon: 9.00 am to 5.00 pm, Drop-in service 6.30 pm – 8.00 pm (appointment may be required); Tue: 9.00 am to 5.00 pm, Drop-in service 6.30 pm – 8.00 pm (appointment may be required); Wed: 9.00 am to 5.00 pm, Drop-in service 6.30 pm – 8.00 pm (appointment may be required); Thu: 9.00 am to 5.00 pm, Drop-in service 6.30 pm – 8.00 pm (appointment may be required); Fri: 9.00 am to 5.00 pm, Drop-in service 6.30 pm – 8.00 pm (appointment may be required)",,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0083,Homelessness Advocacy Service (HAS) – Council to Homeless Persons,,other,,Collingwood,VIC,,-37.801915,144.984278,,Angela@chp.org.au,chp.org.au/services/has/,Mon: 9.00am - 5.00pm; Tue: 9.00am - 5.00pm; Wed: 9.00am - 5.00pm; Thu: 9.00am - 5.00pm; Fri: 9.00am - 5.00pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0084,Inner Melbourne VET Cluster (IMVC),"Making Alternatives Program (MAP) Program – Term 4 (10 weeks): is designed for young adults, aged 15-18 years seeking an alternative learning environment to mainstream schooling. Students will participate in Career and Industry exploration activities beyond the classroom. The program’s small-group setting will also provide for a more supportive and individualized approach to learning. Springboard Program: The Springboard Program provides outreach case management and funding to young people who are, or have been, in residential out-of-home care, between 16 and 21 years of age, who are disengaged from education, training or employment. The young person has to be subject to a Custody of Secretary Order or a Guardianship Order on or after their 16th birthday to be eligible for Springboard support.",other,Level 1,South Melbourne,VIC,,-37.835111,144.969079,9686 2354,reception@imvc.com.au,imvc.com.au,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0085,Rosies Bus,"Rosies Bus parks at Flinders Street Station and provides tea, coffee, biscuits, milo, and cordial. (Winter Season): Blankets/Gloves/Beanies and Scarves)",food,,,VIC,,,,9795 5077,rosies.vic@oblates.com.au,rosiesvic.oblates.com.au,Wed: 8.30pm - 10.30pm; Fri: 8.30pm - 10.30pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0086,Matthew Talbot Fitzroy Soup Van,"The Fitzroy Soup Van does street stops around the city area and operates 7 days per week. Monday to Friday: Sandwiches, soup, sausage rolls, meat pies, pasties, tea, coffee and cordial. Saturday and Sunday: Sandwiches, soup, tea, coffee and cordial.",food,,,VIC,,,,,soupvans@svdp-vic.org.au,vinnies.org.au/page/Find_Help/VIC/Food/Fitzroy_Soup_Van/,"Mon: Times are approximate: Corner McCauley and Boundary Road, North Melbourne – 7.00 p.m. – 7.20pm, All Saints Fitzroy – 7.40pm – 8.00pm, Hanover – 52 Haig Street, Southbank – 9.00pm, Queen Victoria Market (Peel Street) - Carpark – 9.30pm, Flinders Street Station – 8.20pm; Tue: Times are approximate: Corner McCauley and Boundary Road, North Melbourne – 7.00 p.m. – 7.20pm, All Saints Fitzroy – 7.40pm – 8.00pm, Hanover – 52 Haig Street, Southbank – 9.00pm, Queen Victoria Market (Peel Street) - Carpark – 9.30pm, Godfrey Street, City – 9.15pm.; Wed: Times are approximate: Corner McCauley and Boundary Road, North Melbourne – 7.00 p.m. – 7.20pm, All Saints Fitzroy – 7.40pm – 8.00pm, Hanover – 52 Haig Street, Southbank – 9.00pm, Queen Victoria Market (Peel Street) - Carpark – 9.30pm, Flinders Street Station – 8.20pm; Thu: Times are approximate: Corner McCauley and Boundary Road, North Melbourne – 7.00 p.m. – 7.20pm, All Saints Fitzroy – 7.40pm – 8.00pm, Hanover – 52 Haig Street, Southbank – 9.00pm, Queen Victoria Market (Peel Street) - Carpark – 9.30pm, Flinders Street Station – 8.20pm; Fri: Times are approximate: Corner McCauley and Boundary Road, North Melbourne – 7.00 p.m. – 7.20pm, All Saints Fitzroy – 7.40pm – 8.00pm, Hanover – 52 Haig Street, Southbank – 9.00pm, Queen Victoria Market (Peel Street) - Carpark – 9.30pm, Flinders Street Station – 8.20pm; Sat: Times are approximate: Corner McCauley and Boundary Road, North Melbourne – 7.00 p.m. – 7.20pm, All Saints Fitzroy – 7.40pm – 8.00pm, Hanover – 52 Haig Street, Southbank – 9.00pm, Queen Victoria Market (Peel Street) - Carpark – 9.30pm, Flinders Street Station – 8.20pm; Sun: Times are approximate: Corner McCauley and Boundary Road, North Melbourne – 7.00 p.m. – 7.20pm, All Saints Fitzroy – 7.40pm – 8.00pm, Hanover – 52 Haig Street, Southbank – 9.00pm, Queen Victoria Market (Peel Street) - Carpark – 9.30pm, Flinders Street Station – 8.20pm",,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0087,Orygen Youth Health,Public mental health service,health,,Parkville,VIC,,-37.779449,144.948571,9342 2800,info@orygen.org.au,oyh.org.au,Mon: 9.00am - 5.00pm; Tue: 9.00am - 5.00pm; Wed: 9.00am - 5.00pm; Thu: 9.00am - 5.00pm; Fri: 9.00am - 5.00pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0088,CatholicCare/St Mary of the Cross Centre,"referral, drug education, counselling, group support outreach, multicultural support, families with drug and alcohol issues, spiritual support, HIV/AIDS ministry",alcohol_drugs,,Fitzroy,VIC,,-37.806595,144.976675,8417 1200,,ccam.org.au,Mon: 9.00am - 5.00pm; Tue: 9.00am - 5.00pm; Wed: 9.00am - 5.00pm; Thu: 9.00am - 5.00pm; Fri: 9.00am - 5.00pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0089,Salvation Army – 24/7 Melbourne’s Road Home,"is an outreach program that seeks to search, locate and engage with rough sleepers can be contacted in regards to rough sleepers in and around the Melbourne CBD accepts referrals from police, ambulance, business owners and the general community,",other,,,VIC,,,,1800 266 686 489,,salvationarmy.org.au/melbourne614,Mon: 24 hours; Tue: 24 hours; Wed: 24 hours; Thu: 24 hours; Fri: 24 hours; Sat: 24 hours; Sun: 24 hours,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0090,St. Francis Pastoral Centre,,food,,Melbourne,VIC,,-37.811735,144.962472,9663 2495,stfrancis@blessedsacrament.com.au,stfrancismelbourne.org.au,Wed: 10.00am – 2.00pm; Fri: 10.00am – 2.00pm; Sun: 10.00am – 2.00pm,,Tea/Coffee & Biscuit for $1.00 or donation.,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0091,TRAVELLERS AID - Flinders Street,"Mobility Equipment Hire Medical Companion Service (free service call 1300 700 399) Free personal care for people with a disability (assistance with meals and communication, fully accessible toilets with hoist and adult change table). All opening times",other,Main Concourse (between Platforms 9 & 10) Flinders Street Station,Melbourne,VIC,,-37.817562,144.967392,9610 2030,fss@travellersaid.org.au,travellersaid.org.au,Mon: 8.00 am to 8.00pm; Tue: 8.00 am to 8.00pm; Wed: 8.00 am to 8.00pm; Thu: 8.00 am to 8.00pm; Fri: 8.00am – 10.00pm; Sat: 8.00am – 10.00pm; Sun: 8.00 am to 8.00pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0092,Women’s Housing Limited,medium and long term housing accommodation tenancy assistance housing information and referral,housing,"Suite 1, Level 1",Richmond,VIC,,-37.825934,144.991248,9412 6868,info@womenshousing.com.au,womenshousing.com.au,Mon: 9.00am - 5.00pm; Tue: 9.00am - 5.00pm; Wed: 9.00am - 5.00pm; Thu: 9.00am - 5.00pm; Fri: 9.00am - 5.00pm,,The cost is the same as public housing (25 percent of your total income). No crisis accommodation is available.,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0093,mychild.gov.au,The mychild.gov.au website is Australia's online child care portal. On this website you will find information on different types of child care and how to get assistance with the cost of child care.,other,,,VIC,,,,13 36 84,,mychild.gov.au,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0094,Child Support Info Service,"Child Support Info Service is an automated telephone information system that provides information 24 hours a day, seven days a week about your child support account.",other,,,VIC,,,,13 11 07,,humanservices.gov.au/customer/themes/child-support-and-separated-parents,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0095,Lifeline (24 hour crisis counselling),,other,,,VIC,,,,13 11 14,,lifeline.org.au,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0096,Alcoholics Anonymous Victoria,"AA is a fellowship of men and women who share their experience, strength and hope with each other that they may solve their common problem and help others to recover from alcoholism. Two gay and lesbian groups and two Koori groups are held weekly. 24 hour Help Line",alcohol_drugs,Level 1,Richmond,VIC,,-37.811648,145.000307,9429 1833,,aavictoria.org.au,Mon: 9:00am – 5:00pm; Tue: 9:00am – 5:00pm; Wed: 9:00am – 5:00pm; Thu: 9:00am – 5:00pm; Fri: 9:00am – 5:00pm; Sat: 10:00 am. – 2:00 pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0097,Justice Connect Homeless Law,"Homeless Law provides free legal advice and assistance to people who are homeless or at risk of homelessness. The service assists with the following legal issues: infringements that are related to homelessness, tenancy, credit and debt, guardianship and administration. It operates from a number of outreach locations within the City of Melbourne.",other,,Footscray,VIC,,-37.799989,144.896575,,admin@justiceconnect.org.au,justiceconnect.org.au,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0098,The Alfred,"acute medical and surgical hospital services inpatient and outpatient treatment including geriatric medicine centre for heart-lung transplants and treatment of trauma, HIV/AIDS, hemophilia and adult burns after-hours emergency and casualty services",other,,Melbourne,VIC,,-37.845804,144.986044,9076 2000,contactus@alfred.org.au,www.alfred.org.au,Mon: 24 hours; Tue: 24 hours; Wed: 24 hours; Thu: 24 hours; Fri: 24 hours; Sat: 24 hours; Sun: 24 hours,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0099,Turning Point Drug & Alcohol Centre,assessment by telephone or face to face information and advice on treatment options referral to other alcohol and drug services or health and welfare agencies pharmacotherapy forensics client service acquitted brain injury clinical consultation combined AOD and mental health services needle and syringe program (NSP),health,,Fitzroy,VIC,,-37.805875,144.975997,8413 8444,info@turningpoint.org.au,turningpoint.org.au,Mon: 9.30 AM - 5.00 PM; Tue: 9.30 AM - 5.00 PM; Wed: 9.30 AM - 5.00 PM; Thu: 9.30 AM - 5.00 PM; Fri: 9.30 AM - 5.00 PM; Sat: 9.30 AM - 11.30 AM; Sun: 9.30 AM - 11.30 AM,,All services are free except medications.,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0100,City of Melbourne’s Social Support Directory,,other,,,VIC,,,,,,melbourne.vic.gov.au,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0101,Tenants Union of Victoria,"We offer free and confidential advice, assistance and advocacy for tenants and residents renting residential accommodation in Victoria, including: tenants in private residential accommodation tenants in public housing residents in caravan parks residents and tenants in rooming houses",other,Ground Floor,Fitzroy,VIC,,-37.798124,144.976668,9416 2577,admin@tuv.org.au,tuv.org.au,Mon: 9.00 am to 4.30 pm; Tue: 9.00 am to 4.30 pm; Wed: 12.30 pm to 7.30 pm; Thu: 9.00 am to 4.30 pm; Fri: 9.00 am to 4.30 pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0102,Royal Melbourne Hospital,Outpatients’ emergency service,other,,Parkville,VIC,,-37.798877,144.956177,9342 7000,enquiries@mh.org.au,rmh.mh.org.au,Mon: 24 hours; Tue: 24 hours; Wed: 24 hours; Thu: 24 hours; Fri: 24 hours; Sat: 24 hours; Sun: 24 hours,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0103,Flemington & Kensington Community Legal Centre,free legal advice and assistance for residents of Flemington and Kensington,other,,Kensington,VIC,,-37.789148,144.928727,9376 4355,fklegal@fkclc.org.au,communitylaw.org.au/flemingtonkensington,"Mon: 9:00am – 5:00pm (Closed: 12:30pm – 1:30pm for Lunch), 6.00 pm -7.00pm (appointments only); Tue: 9:00am – 5:00pm (Closed: 12:30pm – 1:30pm for Lunch); Wed: 9:00am – 5:00pm (Closed: 12:30pm – 1:30pm for Lunch); Thu: 9:00am – 5:00pm (Closed: 12:30pm – 1:30pm for Lunch); Fri: 9:00am – 5:00pm (Closed: 12:30pm – 1:30pm for Lunch)",,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0104,Hanover Southbank,"short term supported crisis accommodation for men, women and couples accommodation support and referrals, case management and planning, health services, learning and activities, drug and alcohol support, shared kitchen and bathroom facilities",housing,,South Melbourne,VIC,,-37.827398,144.956268,9699 4566,southbank@hanover.org.au,hanover.org.au,Mon: 12:00 AM - 11:59 AM; Tue: 12:00 AM - 11:59 AM; Wed: 12:00 AM - 11:59 AM; Thu: 12:00 AM - 11:59 AM; Fri: 12:00 AM - 11:59 AM; Sat: 12:00 AM - 11:59 AM,,Lodging fee arrangements are prepared on the below costs: Working/Pension - $18.00 per night New Start - $15.50 per night Youth Allowance - $11.00 per night (Breakfast is included),vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0105,McAuley Community Services for Women - McAuley House Program,medium term supported accommodation,housing,,North Melbourne,VIC,,-37.795588,144.949629,9269 6868,mcsw@mcauleycsw.org.au,mcauleycsw.org.au,Mon: 9.00am - 5.00pm; Tue: 9.00am - 5.00pm; Wed: 9.00am - 5.00pm; Thu: 9.00am - 5.00pm; Fri: 9.00am - 5.00pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0106,Royal Victorian Eye & Ear Hospital,Outpatients’ emergency service,other,,East Melbourne,VIC,,-37.808784,144.976219,9929 8666,info@eyeandear.org.au,eyeandear.org.au,Mon: 24 hours; Tue: 24 hours; Wed: 24 hours; Thu: 24 hours; Fri: 24 hours; Sat: 24 hours; Sun: 24 hours,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0107,Sacred Heart Mission,"free breakfast 8.30am – 10.30am (Monday to Friday) Saturday and Sunday and Public Holidays 9.00am - 10.30 am. free lunch 11.45am – 1.15pm every day of the year, including public holidays op shop free showers & laundry assistant with housing and referrals, physical and mental health, counseling and support GP and nurse clinic health and well-being program.",food,,St Kilda,VIC,,-37.863011,144.979787,9537 1166,info@sacredheartmission.org,sacredheartmission.org,"Mon: 8.30am – 10.30am, 11.45am – 1.15pm; Tue: 8.30am – 10.30am, 11.45am – 1.15pm; Wed: 8.30am – 10.30am, 11.45am – 1.15pm; Thu: 8.30am – 10.30am, 11.45am – 1.15pm; Fri: 8.30am – 10.30am, 11.45am – 1.15pm; Sat: 9.00am – 10.30am, 11.45am – 1.15pm; Sun: 9.00am – 10.30am, 11.45am – 1.15pm",,No Fee,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0108,St. Vincent’s de Paul,"clothing, furniture and bric-a-brac (cheap) Call Head Office on 9895 5800 for help in finding your nearest branch.",other,,Collingwood,VIC,,-37.799683,144.988812,9417 4559,collingwood.centre@svdp-vic.org.au,vinnies.org.au,Mon: 9.00am - 5.00pm; Tue: 9.00am - 5.00pm; Wed: 9.00am - 5.00pm; Thu: 9.00am - 5.00pm; Fri: 9.00am - 5.00pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0109,St. Vincent’s Emergency Department,Outpatients’ emergency service,other,,Fitzroy,VIC,,-37.807773,144.97496,9231 2211,,www.svhm.org.au,Mon: 24 hours; Tue: 24 hours; Wed: 24 hours; Thu: 24 hours; Fri: 24 hours; Sat: 24 hours; Sun: 24 hours,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0110,Wintringham,"residential Care outreach – support and accommodation referral housing – nursing home, independent living units and long term housing support community care packages – home based care, support and case management",housing,,Flemington,VIC,,-37.783046,144.935449,9034 4824,admin@wintringham.org.au,wintringham.org.au,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0111,Youth Services,"You can ask to speak to a male or female youth worker. Service is based at North Melbourne Community Centre. social support, advocacy and referral, youth arts programs, school-based programs, groups for young men and women, male or female youth worker available, youth counselling",alcohol_drugs,,North Melbourne,VIC,,-37.793167,144.940243,8378 1600,,cohealth.org.au,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0112,Homelessness Australia,,other,,,VIC,,,,,,homelessnessaustralia.org.au,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0113,Sexual Assault Crisis Line,,other,,,VIC,,,,,,sacl.com.au,,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0114,614/AMP Youth Bus,"a safe place for Melbourne’s homeless and marginalized youth provides activities and food referral for D&A, medical and legal services internet access",food,,Melbourne,VIC,,-37.817291,144.967553,,,salvationarmy.org.au/melbourne614,Mon: 6.30pm – 9.00pm; Tue: 6.30pm – 9.00pm; Wed: 6.30pm – 9.00pm,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0115,Settlement Program,"Providing assistance to members of the community that have lived in Australia for less than 5 years. referral service, domestic violence support, drug and gambling information, housing advice, legal information, citizenship advice, support to community groups, settlement issues for new arrivals.",housing,,Flemington,VIC,,-37.78706,144.935707,9376 2033,jss@jss.org.au,jss.org.au,Mon: 9.30 AM - 5.30 PM; Tue: 9.30 AM - 5.30 PM; Wed: 9.30 AM - 5.30 PM; Thu: 9.30 AM - 5.30 PM; Fri: 9.30 AM - 5.30 PM,,,vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
vic_melbourne_helping_out_0116,The Drum Youth Services,"school based services, recreation programs, personal support, advocacy and referral, personal development and leadership programs, youth events, counseling, queer youth",mental_health,,Carlton,VIC,,-37.804233,144.967936,9663 6733,enquiries@ds.org.au,ds.org.au,"Mon: The Underground - 150 Plamerston Street - 4pm - 7pm, The Office - 195 Drummond Street - 9am - 5pm); Tue: The Underground - 150 Plamerston Street - 4pm - 7pm, The Office - 195 Drummond Street - 9am - 5pm); Wed: The Underground - 150 Plamerston Street - 4pm - 7pm, The Office - 195 Drummond Street - 9am - 5pm); Thu: The Underground - 150 Plamerston Street - 4pm - 7pm, The Office - 195 Drummond Street - 9am - 5pm); Fri: The Office - 195 Drummond Street - 9am-3pm)",,", 9am-3pm",vic_melbourne_helping_out,Free and Cheap Support Services (Helping Out),City of Melbourne,VIC,CC-BY-4.0,https://discover.data.vic.gov.au/dataset/free-and-cheap-support-services-with-opening-hours-public-transport-and-parking-options-helping,2026-04-12
